,Codigo_proyecto,Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia,Debito_2,Credito_2,TOTAL,Tipo_cuenta
7530,P-1708,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1708,18606841,627050,0,,627050,0,-627050,COSTO MANO DE OBRA
7531,P-1699,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1699,18749478,772776,0,,772776,0,-772776,COSTO MANO DE OBRA
7532,P-1700,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1700,18749478,64398,0,,64398,0,-64398,COSTO MANO DE OBRA
7533,P-1713,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1713,18749478,64398,0,,64398,0,-64398,COSTO MANO DE OBRA
7534,P-1716,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1716,18749478,257592,0,,257592,0,-257592,COSTO MANO DE OBRA
7535,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,18749478,64398,0,,64398,0,-64398,COSTO MANO DE OBRA
7536,P-1694,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1694,18761849,1171255,0,,1171255,0,-1171255,COSTO MANO DE OBRA
7537,P-1712,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1712,18839321,1114901,0,,1114901,0,-1114901,COSTO MANO DE OBRA
7538,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,19114244,931684,0,,931684,0,-931684,COSTO MANO DE OBRA
7539,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,19237919,254400,0,,254400,0,-254400,COSTO MANO DE OBRA
7540,P-1697,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1697,19319985,825872,0,,825872,0,-825872,COSTO MANO DE OBRA
7541,P-1714,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1714,19319985,103234,0,,103234,0,-103234,COSTO MANO DE OBRA
7542,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,19500261,854745,0,,854745,0,-854745,COSTO MANO DE OBRA
7543,P-1725,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1725,19500261,227932,0,,227932,0,-227932,COSTO MANO DE OBRA
7544,P-1699,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1699,19670875,1020906,0,,1020906,0,-1020906,COSTO MANO DE OBRA
7545,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,19670875,56717,0,,56717,0,-56717,COSTO MANO DE OBRA
7546,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,19706695,791844,0,,791844,0,-791844,COSTO MANO DE OBRA
7547,P-1667,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1667,19753266,224260,0,,224260,0,-224260,COSTO MANO DE OBRA
7548,P-1682,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1682,19753266,56065,0,,56065,0,-56065,COSTO MANO DE OBRA
7549,P-1707,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1707,19753266,728845,0,,728845,0,-728845,COSTO MANO DE OBRA
7550,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,19805012,660528,0,,660528,0,-660528,COSTO MANO DE OBRA
7551,P-1704,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1704,19883726,1355213,0,,1355213,0,-1355213,COSTO MANO DE OBRA
7552,P-1721,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1721,19919528,925414,0,,925414,0,-925414,COSTO MANO DE OBRA
7553,P-1686,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1686,20148177,735726,0,,735726,0,-735726,COSTO MANO DE OBRA
7554,P-1697,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1697,20419991,1042454,0,,1042454,0,-1042454,COSTO MANO DE OBRA
7555,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,20562672,539396,0,,539396,0,-539396,COSTO MANO DE OBRA
7556,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,20562672,245180,0,,245180,0,-245180,COSTO MANO DE OBRA
7557,P-1696,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1696,20562672,147108,0,,147108,0,-147108,COSTO MANO DE OBRA
7558,P-1704,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1704,20577191,47270,0,,47270,0,-47270,COSTO MANO DE OBRA
7559,P-1715,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1715,20577191,709050,0,,709050,0,-709050,COSTO MANO DE OBRA
7560,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,20592341,416760,0,,416760,0,-416760,COSTO MANO DE OBRA
7561,P-1591,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1591,20592341,375084,0,,375084,0,-375084,COSTO MANO DE OBRA
7562,P-1725,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1725,20647085,1077794,0,,1077794,0,-1077794,COSTO MANO DE OBRA
7563,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,20669054,791844,0,,791844,0,-791844,COSTO MANO DE OBRA
7564,P-1706,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1706,20845860,510534,0,,510534,0,-510534,COSTO MANO DE OBRA
7565,P-1591,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1591,20845860,567260,0,,567260,0,-567260,COSTO MANO DE OBRA
7566,P-1686,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1686,21079366,1082677,0,,1082677,0,-1082677,COSTO MANO DE OBRA
7567,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,21591838,208380,0,,208380,0,-208380,COSTO MANO DE OBRA
7568,P-1686,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1686,21591838,291732,0,,291732,0,-291732,COSTO MANO DE OBRA
7569,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,21591838,125028,0,,125028,0,-125028,COSTO MANO DE OBRA
7570,P-1696,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1696,21591838,166704,0,,166704,0,-166704,COSTO MANO DE OBRA
7571,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,21710754,791844,0,,791844,0,-791844,COSTO MANO DE OBRA
7572,P-1699,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1699,22037542,351882,0,,351882,0,-351882,COSTO MANO DE OBRA
7573,P-1700,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1700,22037542,58647,0,,58647,0,-58647,COSTO MANO DE OBRA
7574,P-1713,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1713,22037542,58647,0,,58647,0,-58647,COSTO MANO DE OBRA
7575,P-1716,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1716,22037542,234588,0,,234588,0,-234588,COSTO MANO DE OBRA
7576,P-1727,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1727,24856062,931684,0,,931684,0,-931684,COSTO MANO DE OBRA
7577,P-1693,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1693,26499597,856350,0,,856350,0,-856350,COSTO MANO DE OBRA
7578,P-1693,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1693,26537138,183906,0,,183906,0,-183906,COSTO MANO DE OBRA
7579,P-1704,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1704,26537138,919530,0,,919530,0,-919530,COSTO MANO DE OBRA
7580,P-1716,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1716,26537138,61302,0,,61302,0,-61302,COSTO MANO DE OBRA
7581,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,26597552,546896,0,,546896,0,-546896,COSTO MANO DE OBRA
7582,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,26597552,751982,0,,751982,0,-751982,COSTO MANO DE OBRA
7583,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,26623806,660055,0,,660055,0,-660055,COSTO MANO DE OBRA
7584,P-1703,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1703,26623806,480040,0,,480040,0,-480040,COSTO MANO DE OBRA
7585,P-1591,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1591,26629483,1035888,0,,1035888,0,-1035888,COSTO MANO DE OBRA
7586,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,26891879,222608,0,,222608,0,-222608,COSTO MANO DE OBRA
7587,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,26891879,834780,0,,834780,0,-834780,COSTO MANO DE OBRA
7588,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,26910016,1223562,0,,1223562,0,-1223562,COSTO MANO DE OBRA
7589,P-1706,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1706,27111489,123402,0,,123402,0,-123402,COSTO MANO DE OBRA
7590,P-1725,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1725,27111489,740412,0,,740412,0,-740412,COSTO MANO DE OBRA
7591,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,15589087,264940,0,,264940,0,-264940,COSTO MANO DE OBRA
7592,P-1721,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1721,15589087,264940,0,,264940,0,-264940,COSTO MANO DE OBRA
7593,P-1557,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1557,15589087,423904,0,,423904,0,-423904,COSTO MANO DE OBRA
7594,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,18547379,757392,0,,757392,0,-757392,COSTO MANO DE OBRA
7595,P-1694,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1694,15838549,588198,0,,588198,0,-588198,COSTO MANO DE OBRA
7596,P-1706,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1706,21252110,489214,0,,489214,0,-489214,COSTO MANO DE OBRA
7597,P-1667,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1667,20189786,46039,0,,46039,0,-46039,COSTO MANO DE OBRA
7598,P-1680,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1680,20189786,46039,0,,46039,0,-46039,COSTO MANO DE OBRA
7599,P-1682,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1682,20189786,230195,0,,230195,0,-230195,COSTO MANO DE OBRA
7600,P-1714,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1714,20189786,138117,0,,138117,0,-138117,COSTO MANO DE OBRA
7601,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,18462665,629684,0,,629684,0,-629684,COSTO MANO DE OBRA
7602,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,17189301,545193,0,,545193,0,-545193,COSTO MANO DE OBRA
7603,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,12108544,366540,0,,366540,0,-366540,COSTO MANO DE OBRA
7604,P-1705,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1705,13497542,624480,0,,624480,0,-624480,COSTO MANO DE OBRA
7605,P-1718,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1718,14536708,353368,0,,353368,0,-353368,COSTO MANO DE OBRA
7606,P-1718,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1718,19326829,447444,0,,447444,0,-447444,COSTO MANO DE OBRA
7607,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,19877973,594760,0,,594760,0,-594760,COSTO MANO DE OBRA
7608,P-1718,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1718,22995430,447444,0,,447444,0,-447444,COSTO MANO DE OBRA
7609,P-1723,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1723,27336604,506430,0,,506430,0,-506430,COSTO MANO DE OBRA
7610,P-1726,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1726,11438295,377136,0,,377136,0,-377136,COSTO MANO DE OBRA
7611,P-1726,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1726,19073253,381852,0,,381852,0,-381852,COSTO MANO DE OBRA
7612,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,18479067,342888,0,,342888,0,-342888,COSTO MANO DE OBRA
7613,P-1692,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1692,19232798,285740,0,,285740,0,-285740,COSTO MANO DE OBRA
7614,P-1591,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1591,19232798,57148,0,,57148,0,-57148,COSTO MANO DE OBRA
7615,P-1715,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1715,13006346,234576,0,,234576,0,-234576,COSTO MANO DE OBRA
7616,P-1715,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1715,12857881,44008,0,,44008,0,-44008,COSTO MANO DE OBRA
7617,P-1591,4150002-000,2023,4,2023-04-30T00:00:00-03:00,AJC,1681,REMUNERACIONES DIRECTAS PROYECTO,P-1591,18849154,165280,0,,165280,0,-165280,COSTO MANO DE OBRA
7618,P-1723,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1723,21529410,405620,0,,405620,0,-405620,COSTO MANO DE OBRA
7619,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,9866890,551768,0,,551768,0,-551768,COSTO MANO DE OBRA
7620,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,20280168,244497,0,,244497,0,-244497,COSTO MANO DE OBRA
7621,P-1718,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1718,9866890,965594,0,,965594,0,-965594,COSTO MANO DE OBRA
7622,P-1715,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1715,20280168,40749,0,,40749,0,-40749,COSTO MANO DE OBRA
7623,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,9866890,68971,0,,68971,0,-68971,COSTO MANO DE OBRA
7624,P-1715,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1715,15563316,209862,0,,209862,0,-209862,COSTO MANO DE OBRA
7625,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,10770118,503136,0,,503136,0,-503136,COSTO MANO DE OBRA
7626,P-1718,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1718,10770118,880488,0,,880488,0,-880488,COSTO MANO DE OBRA
7627,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,10770118,62892,0,,62892,0,-62892,COSTO MANO DE OBRA
7628,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,10910155,550760,0,,550760,0,-550760,COSTO MANO DE OBRA
7629,P-1718,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1718,10910155,963830,0,,963830,0,-963830,COSTO MANO DE OBRA
7630,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,10910155,68845,0,,68845,0,-68845,COSTO MANO DE OBRA
7631,P-1715,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1715,11285399,64657,0,,64657,0,-64657,COSTO MANO DE OBRA
7632,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11285399,64657,0,,64657,0,-64657,COSTO MANO DE OBRA
7633,P-1726,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1726,11285399,1357797,0,,1357797,0,-1357797,COSTO MANO DE OBRA
7634,P-1694,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1694,11474055,254915,0,,254915,0,-254915,COSTO MANO DE OBRA
7635,P-1705,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1705,11474055,254915,0,,254915,0,-254915,COSTO MANO DE OBRA
7636,P-1713,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1713,11474055,509830,0,,509830,0,-509830,COSTO MANO DE OBRA
7637,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11474055,50983,0,,50983,0,-50983,COSTO MANO DE OBRA
7638,P-1690,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1690,11474055,50983,0,,50983,0,-50983,COSTO MANO DE OBRA
7639,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,11637272,885148,0,,885148,0,-885148,COSTO MANO DE OBRA
7640,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11637272,40234,0,,40234,0,-40234,COSTO MANO DE OBRA
7641,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,11762200,70683,0,,70683,0,-70683,COSTO MANO DE OBRA
7642,P-1726,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1726,11762200,1555026,0,,1555026,0,-1555026,COSTO MANO DE OBRA
7643,P-1721,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1721,12286717,815728,0,,815728,0,-815728,COSTO MANO DE OBRA
7644,P-1557,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1557,12286717,152949,0,,152949,0,-152949,COSTO MANO DE OBRA
7645,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,12286717,50983,0,,50983,0,-50983,COSTO MANO DE OBRA
7646,P-1727,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1727,12501163,1363098,0,,1363098,0,-1363098,COSTO MANO DE OBRA
7647,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,12501163,61959,0,,61959,0,-61959,COSTO MANO DE OBRA
7648,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,13049205,818994,0,,818994,0,-818994,COSTO MANO DE OBRA
7649,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,13049205,37227,0,,37227,0,-37227,COSTO MANO DE OBRA
7650,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,13084498,1633214,0,,1633214,0,-1633214,COSTO MANO DE OBRA
7651,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,13084498,74237,0,,74237,0,-74237,COSTO MANO DE OBRA
7652,P-1712,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1712,13285624,788056,0,,788056,0,-788056,COSTO MANO DE OBRA
7653,P-1718,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1718,13285624,1379098,0,,1379098,0,-1379098,COSTO MANO DE OBRA
7654,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,13285624,98507,0,,98507,0,-98507,COSTO MANO DE OBRA
7655,P-1715,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1715,14197652,777714,0,,777714,0,-777714,COSTO MANO DE OBRA
7656,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,14197652,37034,0,,37034,0,-37034,COSTO MANO DE OBRA
7657,P-1704,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1704,15071392,1019414,0,,1019414,0,-1019414,COSTO MANO DE OBRA
7658,P-OFICINA,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-Oficina,15071392,46337,0,,46337,0,-46337,COSTO MANO DE OBRA
7659,P-1682,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1682,15601934,125242,0,,125242,0,-125242,COSTO MANO DE OBRA
7660,P-1692,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1692,15601934,626210,0,,626210,0,-626210,COSTO MANO DE OBRA
7661,P-1696,4150002-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1844,REMUNERACIONES DIRECTAS PROYECTO,P-1696,15601934,125242,0,,125242,0,-125242,COSTO MANO DE OBRA
