Part_Number,Descripcion,Categoria,Familia,Costo_Promedio,Ultimo_x0020_Costo,Fecha_Ultima_Compra
S12311688,Motor FAAC C721 Corredera 800K Z28 24V Uso continuo,S12,31,297500,297500,2020-11-02T00:00:00-03:00
S12312061,Motor Roger Technology BG30/1603 24V corredera 1600K,S12,31,309900,309900,2019-12-30T00:00:00-03:00
S12312403,Kit Motor Omegasat Kaza 300 corredera 300KG 3M crem acero 20 c/hora y 0.25 m/s,S12,31,46219,46219,2021-04-20T00:00:00-03:00
S12312433,Motor FAAC 746 Corredera 600K ERZ16,S12,31,473200,473200,2023-06-29T00:00:00-04:00
S12312577,Motor Roger Technology BH30/803 24V corredera 800K,S12,31,239700,239700,2019-08-23T00:00:00-03:00
S12312612,KIT DOBLE BRAZO CENTURION VERT-X – PARA PORTON DOBLE HOJA DE HASTA 3 METROS 150KG,S12,31,0,,
S12320088,"Kit Brazo batiente BFT Lux L, 4M, Incl central Alpha, Elec-cerr EBP y 2 tx",S12,32,766900,766900,2023-03-14T00:00:00-03:00
S12320431,Brazo Solo Batientes BFT Lux-L 4M 300kg 350 Apert.,S12,32,271100,271100,2023-05-10T00:00:00-03:00
S12320531,Brazo SEA Mini Tank Super SB,S12,32,163305,163305,2013-12-17T00:00:00-03:00
S12320640,Kit Brazo Batiente SEA Libra Half Tank 100,S12,32,517897,517897,2022-11-09T00:00:00-03:00
S12320683,Kit Brazo Batiente FAAC 422 SB,S12,32,398800,398800,2021-12-07T00:00:00-03:00
S12321145,Brazo batiente FAAC Hidraulico 400 CBAC Cap 4 mts,S12,32,322900,322899.5,2019-01-17T00:00:00-03:00
S12321349,Brazo Solo Batientes BFT Lux 2.5M 150kg 500 Apert.,S12,32,276000,276000,2022-12-27T00:00:00-03:00
S12321369,"Brazo Solo batiente BFT Lux G, 5M 300kg 250 Aperet.",S12,32,497100,497100,2022-10-20T00:00:00-03:00
S12321721,Brazos Solo Batientes BFT Lux-LR 4M 300kg 350 Apert.,S12,32,176800,176800,2019-08-12T00:00:00-03:00
S12321892,Torniquete ZK TS-1022 con 2 lectoras FR1200,S12,32,465000,465000,2020-12-15T00:00:00-03:00
S12321893,Barrera peatonal Tipo Bandera ZK SBT1000S (acceso minusvalidos),S12,32,671900,671900,2019-04-11T00:00:00-03:00
S12321901,Torniquete ZK TS-2025s bidireccional,S12,32,518500,518500,2019-04-15T00:00:00-03:00
S12321956,Torniquete Wolpac Wolstar III,S12,32,1621224,1621224,2019-08-06T00:00:00-04:00
S12321957,Torniquete bidireccional Hikvision DS-K3G501-R/M-DM55,S12,32,880150,880150,2021-01-04T00:00:00-03:00
S12322502,"Kit Brazo Batiente 2 hojas BFT Giuno Ultra BT 5M 800K c/central, cerradura y 2 control",S12,32,918445,918445,2021-10-05T00:00:00-03:00
S12322539,"Kit Brazo Batiente 2 hojas NICE Titan 3.7M 225K Alta velocidad c/central, 2 control",S12,32,507640,507640,2022-10-24T00:00:00-03:00
S12322796,Aceite para Brazo Hidraulico,S12,32,17825,17999.75,2023-01-25T00:00:00-03:00
S12322803,"KIT BATIENTE CENTURION VERT-X,2 HJS,3M,C/BAT,C/2TX",S12,32,612256,612256,2023-03-06T00:00:00-03:00
S12322940,"Kit 2 Brazo Batiente BFT lux 2,5M 150kg 500 apert. + CENTRAL ALCOR AC",S12,32,0,,
S12330012,Kit Barrera FAAC 615 rapida hidraulica 3 mt,S12,33,401999,401999,2019-05-02T00:00:00-03:00
S12330506,Barrera Automatica 4mt Roger BionNIK/4LE,S12,33,331400,331400,2015-07-24T00:00:00-03:00
S12331087,Pluma p/barrera MOOVI 30,S12,33,93801,93801,2022-11-23T00:00:00-03:00
S12331187,Manivela Pluma Barrera Xiang Feng DC535Y,S12,33,8400,8400,2018-07-12T00:00:00-04:00
S12331490,Resorte Barrera Xiang Feng,S12,33,21000,21000,2017-05-12T00:00:00-03:00
S12331543,Barrera CAME Gard Industrial 6 mts 1G6000,S12,33,840000,840000,2017-06-27T00:00:00-04:00
S12331544,Pluma recta aluminio 6 mts 1G0601 CAME,S12,33,85400,85400,2017-06-27T00:00:00-04:00
S12331715,Barrera de Cadena CAME CAT-X C/Cadena 8 mts,S12,33,2924826,2914904.4278449,2019-11-05T00:00:00-03:00
S12331738,Barrera FAAC B680H 24 volt,S12,33,657883,657883.1,2018-06-14T00:00:00-04:00
S12331739,Gabinete para barrera FAAC B680H Roja,S12,33,202953,202953.1,2018-06-14T00:00:00-04:00
S12331740,"Resorte y Fijación tipo ""L"" Barrera FAAC B680H",S12,33,134442,134442,2018-06-14T00:00:00-04:00
S12331741,"Pluma Barrera Faac B680H 4M ""L"" extension",S12,33,100492,100492,2018-06-14T00:00:00-04:00
S12331742,Accesorio Para Pluma AQS BFT,S12,33,61843,61843,2022-11-23T00:00:00-03:00
S12331743,Junta union plumas Barrera Faac B680H sobre 4M,S12,33,20234,20234.2,2018-06-14T00:00:00-04:00
S12331744,Placa anclaje Barrera Faac B680H,S12,33,11000,11000,2020-04-03T00:00:00-03:00
S12331745,Luces integradas Barrera Faac B680H,S12,33,60974,60974.2,2018-06-14T00:00:00-04:00
S12331746,Kit de conecciones de luces Barrera Faac B680H,S12,33,9506,9506,2018-06-14T00:00:00-04:00
S12331747,Cordon luminoso 11M Barrera Faac B680H,S12,33,50246,50246,2018-06-14T00:00:00-04:00
S12331919,Placa anclaje Barrera Faac 615,S12,33,14167,14167,2019-05-02T00:00:00-03:00
S12331920,Fijacion Pluma Barrera Faac 615/620,S12,33,21649,21093.8,2019-09-09T00:00:00-03:00
S12331921,Pluma Recta 4 mt Barrera Faac 615,S12,33,94500,94500,2019-05-02T00:00:00-03:00
S12331922,Resorte Faac 7 mm Barrera Faac 615,S12,33,28700,28700,2021-04-28T00:00:00-03:00
S12331990,Barrera FAAC 620DX hidraulica 5M 220 volt,S12,33,712530,694259.05,2019-09-09T00:00:00-03:00
S12331991,Placa anclaje Barrera Faac 620,S12,33,49129,49129,2019-11-29T00:00:00-03:00
S12331992,Kit FAAC para articular barreras rectangulares modelos 615/620,S12,33,127068,127068.2,2019-09-09T00:00:00-03:00
S12331995,Tarjeta para conectar electrocerradura de 12-18 V para equipos de 230V,S12,33,24314,24314,2019-09-02T00:00:00-03:00
S12331996,Caja para Central electronica 455D FAAC (controladora brazos batientes),S12,33,12950,12950,2022-12-27T00:00:00-03:00
S12331997,Cargador de baterias para B71/BC Roger Technology,S12,33,29990,29990,2019-09-09T00:00:00-03:00
S12332003,Barrera BFT Moovi 50 220v kit completo,S12,33,414928,414928,2019-09-23T00:00:00-03:00
S12332237,Barrera BFT Michelangelo BT A 60 U 24v kit completo intensivo,S12,33,1018450,1018450,2020-12-17T00:00:00-03:00
S12332245,Barrera BFT Moovi 30,S12,33,407500,407500,2021-01-04T00:00:00-03:00
S12332248,Pluma 5 Metros,S12,33,91000,91000,2022-04-18T00:00:00-03:00
S12332262,Barrera BFT Moovi 30 con Pluma articulada,S12,33,603946,603946,2019-02-15T00:00:00-03:00
S12332309,Kit BFT para articular barreras rectangulares modelos Moovi Giotto,S12,33,232148,232148,2021-03-08T00:00:00-03:00
S12332413,Gabinete Barrera 1100x320x220 mm,S12,33,145000,145000,2012-10-22T00:00:00-03:00
S12340020,Baliza Giratoria 220V,S12,34,16100,16100,2023-03-07T00:00:00-03:00
S12340132,Cremallera metalica,S12,34,8040,8225,2023-06-29T00:00:00-04:00
S12340157,Comando c/n Llave BFT,S12,34,12000,37000,2011-11-10T00:00:00-03:00
S12340161,Cable de alimentacion Brazo SEA,S12,34,18300,18300,2021-01-22T00:00:00-03:00
S12340197,Sensor presencia vehicular por loop magnetico,S12,34,50400,50400,2020-02-14T00:00:00-03:00
S12340253,"Rueda con rodamiento 4"" para porton",S12,34,9784,9800,2023-03-02T00:00:00-03:00
S12340297,Temporizador Multiproposito,S12,34,12782,12680,2023-06-19T00:00:00-04:00
S12340313,Central de porton o brazo Peccinin CP4000,S12,34,29900,29000,2012-05-30T00:00:00-04:00
S12340382,Receptor Posonic PS 102RM R2,S12,34,9200,9200,2012-05-30T00:00:00-04:00
S12340411,Control Remoto Apacom 4 canales (rolling code),S12,34,6143,6144,2023-04-20T00:00:00-03:00
S12340420,Sensor FAAC para final de carrera (termino Curso) 746/844,S12,34,18344,18344,2020-10-21T00:00:00-03:00
S12340579,"Pomel C/Golilla 1/2"" x 3""",S12,34,769,769,2021-05-28T00:00:00-04:00
S12340730,Antena Largo Alcance Lectora Sticker TAG,S12,34,183920,183920,2020-12-28T00:00:00-03:00
S12340731,Control Remoto Peccinin 3 canales 433 Mhz,S12,34,5500,5500,2014-10-01T00:00:00-03:00
S12340734,Transmisor Paradox OMN-RCT1 433MHZ,S12,34,18490,18490,2011-06-08T00:00:00-04:00
S12340736,Tag para sistema Passy (transponder),S12,34,24100,24100,2014-11-05T00:00:00-03:00
S12340780,Receptora de Frecuencia FAAC Mod 433 LC,S12,34,20860,20860,2020-01-29T00:00:00-03:00
S12340782,Fotocelda BFT,S12,34,30500,30500,2023-03-20T00:00:00-03:00
S12340783,Protector plastico fin de carrera (con imanes) p/FAAC,S12,34,24500,24500,2023-06-23T00:00:00-04:00
S12340959,Cerradura Electrica EBP para porton batiente,S12,34,67300,67300,2023-01-13T00:00:00-03:00
S12340974,Control remoto BFT,S12,34,11785,11785,2021-07-30T00:00:00-04:00
S12340984,Receptor 2 Canales 433MHz VV-203,S12,34,11846,11845.79,2022-11-09T00:00:00-03:00
S12340989,Control remoto 2 canales 433MHz  (Verde/Rojo),S12,34,5504,5500,2022-10-20T00:00:00-03:00
S12341022,Placa anclaje motor Faac 746 / 844,S12,34,27846,32500,2023-06-29T00:00:00-04:00
S12341024,Cremallera nylon,S12,34,6943,7554.57,2022-11-29T00:00:00-03:00
S12341074,Receptor 2 Canales Rossi,S12,34,45118,45118,2020-07-24T00:00:00-04:00
S12341120,LLave destrabar para motor FAAC,S12,34,1870,1870,2017-12-27T00:00:00-03:00
S12341184,Modulo Garita Linear-HCS,S12,34,126856,144.609038,2022-12-29T00:00:00-03:00
S12341185,Receptor TX4 Linear-HCS,S12,34,56756,61.936882,2022-12-29T00:00:00-03:00
S12341186,Control remoto 4 canales TX4T-A Linear-HCS,S12,34,3728,5.24151268496033,2019-04-22T00:00:00-03:00
S12341188,Receptor Garrison 1 canal,S12,34,19817,19817,2023-06-29T00:00:00-04:00
S12341189,Control Remoto Garrison 1 canal,S12,34,7688,7226,2023-06-29T00:00:00-04:00
S12341190,Antena Lector LN60 915 Mhz 8DB1A Linear-HCS,S12,34,651101,958.011446116497,2016-12-22T00:00:00-03:00
S12341192,TAG Pasivo CR040 ANTIMETAL 915Mhz 2428 Linear-HCS,S12,34,3311,4.87124464127032,2016-12-22T00:00:00-03:00
S12341193,TAG Pasivo CR3 papel 915Mhz 2427 Linear-HCS,S12,34,1906,2.80465600557988,2016-12-22T00:00:00-03:00
S12341195,Sticker TAG Pasivo para Antena cod S12340730,S12,34,592,592.4808,2023-05-23T00:00:00-04:00
S12341199,Tarjeta Controladora EtherREV9 2431/112 Linear-HCS,S12,34,215696,317.368969052461,2016-12-22T00:00:00-03:00
S12341203,Central de porton o brazo SEA Gate 2,S12,34,130600,130600,2023-01-16T00:00:00-03:00
S12341238,Receptora 4 canales Apacom,S12,34,19477,19477,2023-04-10T00:00:00-03:00
S12341393,Juego rodamiento 70mm,S12,34,21500,21500,2019-02-15T00:00:00-03:00
S12341396,Caja para cerradura (chapa electrica ),S12,34,5556,5555.6,2023-06-27T00:00:00-04:00
S12341566,Interface RF Wiegand Linear-HCS,S12,34,33540,41.9432536343315,2019-04-22T00:00:00-03:00
S12341578,Baliza Nice amarilla 12V,S12,34,27682,27682,2022-10-24T00:00:00-03:00
S12341691,Modulo relay remoto GSM 3G AU1305 9-24Vdc/2A (rele),S12,34,31900,31900,2018-01-30T00:00:00-03:00
S12341749,"Central de barrera BFT Moovi o VIR Alpha Bom (1 motor, apertura y cierre separado)",S12,34,279300,279300,2023-01-06T00:00:00-03:00
S12341817,Fotocelda FAAC XP15W Inalambrica,S12,34,49800,49800,2023-01-25T00:00:00-03:00
S12341868,Control Remoto Garrison 2 canales (4 botones),S12,34,9226,9225.5,2022-07-07T00:00:00-04:00
S12341869,Receptor Garrison 2 canales,S12,34,30038,33953,2022-07-07T00:00:00-04:00
S12341878,Caja repuesto central automatización BFT CPEM D223066 IP5,S12,34,17340,17340,2019-02-15T00:00:00-03:00
S12341881,Pomel con Rodamiento regulable 70mm superior 345,S12,34,25054,25054,2021-10-05T00:00:00-03:00
S12341882,Pomel con Rodamiento regulable 70mm inferior 346,S12,34,20900,20900,2021-12-29T00:00:00-03:00
S12342064,Goma PCA N6 para pluma de 6 mt. BFT,S12,34,19300,19300,2020-11-05T00:00:00-03:00
S12342065,Kit luces light-1 para Moovi y Giotto BFT,S12,34,91900,91900,2020-02-03T00:00:00-03:00
S12342144,Tapa motor FAAC 844,S12,34,21000,,
S12342247,Tapa motor 844 Faac,S12,34,14816,14816,2020-08-28T00:00:00-03:00
S12342259,Fotocelda Apacom,S12,34,51273,51273,2022-11-09T00:00:00-03:00
S12342272,Baliza Pulsante BFT 220V,S12,34,18711,16100,2023-02-15T00:00:00-03:00
S12342291,Antena Largo Alcance ZK Lectora Sticker TAG UHF Exterior UHF1-5E 6Mts,S12,34,242328,242328.147,2023-03-23T00:00:00-03:00
S12342336,Guia de Nylon,S12,34,3365,3365,2022-02-11T00:00:00-03:00
S12342374,Central de porton o brazo Faac 455 D,S12,34,109800,109800,2022-12-27T00:00:00-03:00
S12342410,Control Remoto FAAC T4 433,S12,34,7959,7958.5,2020-01-29T00:00:00-03:00
S12342425,Kit Resorte Compresión,S12,34,31397,31397,2021-01-12T00:00:00-03:00
S12342434,Fotocelda FAAC,S12,34,34601,34601,2023-01-06T00:00:00-03:00
S12342435,Selector de Llave FAAC T21E,S12,34,12166,13433,2019-04-26T00:00:00-03:00
S12342436,Cilindro FAAC,S12,34,10100,10100,2021-09-27T00:00:00-03:00
S12342437,Baliza Simple FAAC (Faac-Light),S12,34,36200,36200,2023-01-19T00:00:00-03:00
S12342438,Brazo Solo Batientes BFT P7 7M 500kg intensivo,S12,32,720400,720400,2023-03-20T00:00:00-03:00
S12342448,Pomel con Rodamiento 50mm,S12,34,22400,22400,2021-07-07T00:00:00-04:00
S12342568,Baliza Destellante 24/220v ST,S12,34,16100,16100,2023-06-29T00:00:00-04:00
S12342569,Fotocelda Largo Alcance 20 mts 24v ST,S12,34,17200,17200,2023-06-29T00:00:00-04:00
S12342594,Final de Carrera para Porton,S12,34,28529,21007,2019-11-20T00:00:00-03:00
S12342741,Abrazadera de Rotacion Moovi,S12,34,27500,27500,2022-11-03T00:00:00-03:00
S12342772,Termino de curso 746/844 Faac,S12,34,23001,23000.5,2022-06-24T00:00:00-04:00
S12342797,Llave Bloqueo L200,S12,34,1500,1500,2013-06-26T00:00:00-04:00
S12342807,Placa Motor electronica FAAC 780D (motores 746/844),S12,34,142001,142001,2023-01-19T00:00:00-03:00
S12342823,Control Remoto SEA,S12,34,7642,6566.17,2022-11-09T00:00:00-03:00
S12342998,Controladora Dahua ASC1204C-S,S12,34,0,,
S13351855,Energizador JVA Z11 con receptor y 2 pulsadores,S13,35,138514,138514,2023-06-08T00:00:00-04:00
S13351960,Energizador Stafix EMU 4J2S dos sectores,S13,35,204000,204000,2021-07-13T00:00:00-04:00
S13351998,Teclado Stafix EMU Pro,S13,35,74800,74800,2020-01-23T00:00:00-03:00
S13352562,Energizador Hagroy XPower i12 3.500 Metros Lineales,S13,35,126900,126900,2023-02-15T00:00:00-03:00
S13352567,Control Remoto Hagroy HG-H4KB,S13,35,13500,13500,2022-07-14T00:00:00-04:00
S13360806,Rayo Lineal Triple Haz 250 Metros HLSENA250 exterior IP55,S13,36,43541,43541.19,2018-12-17T00:00:00-03:00
S13360889,Rayo Lineal doble haz 30 M,S13,36,22362,21180,2021-11-19T00:00:00-03:00
S13361385,Rayo Lineal doble Haz 100 mts.,S13,36,28867,28867.2,2022-06-06T00:00:00-04:00
S13361386,Detector lineal humo (beam) Honeywell OSI-R-SS,S13,36,646758,646758,2023-01-25T00:00:00-03:00
S13361447,Rayo lineal doble haz 15m y microonda exterior EDS-3000,S13,36,66200,66200,2017-04-21T00:00:00-03:00
S13362362,Rayo Lineal Doble Haz 60 Metros,S13,36,36261,36260.7,2022-09-22T00:00:00-03:00
S13362705,Rayo Lineal Doble haz 150 Metros,S13,36,54500,54500,2023-03-16T00:00:00-03:00
T14370022,"Prensa estopa PVC 1/2"" (13.5 mm) para cordon",T14,37,145,144.85,2022-04-27T00:00:00-03:00
T14370064,Caja chuqui 124x80x45,T14,37,958,930.25,2023-06-05T00:00:00-04:00
T14370067,Caja Estanca 220x170x120 con conos,T14,37,3472,1601.68,2023-06-05T00:00:00-04:00
T14370069,"Terminal salida caja EMT 25mm (3/4"")",T14,37,331,294,2023-06-05T00:00:00-04:00
T14370070,Terminal salida caja PVC conduit 25mm,T14,37,680,680,2023-06-08T00:00:00-04:00
T14370099,"Terminal salida caja EMT 20mm (1/2"")",T14,37,323,182.7,2023-06-12T00:00:00-04:00
T14370122,"Conduit galvanizado EMT 20 x3000mm (1/2"")",T14,37,3918,4731,2023-06-12T00:00:00-04:00
T14370123,Conduit PVC 16 x3000mm,T14,37,924,924.37,2021-11-22T00:00:00-03:00
T14370124,Conduit PVC 20 x3000mm,T14,37,1471,1470.59,2023-02-07T00:00:00-03:00
T14370128,Curva PVC conduit 25mm,T14,37,207,207.47,2023-05-17T00:00:00-04:00
T14370131,"Union copla 20mm EMT (1/2"")",T14,37,307,378,2023-06-12T00:00:00-04:00
T14370166,"Conduit Flexible 16mm Metalico con PVC (3/8"")",T14,37,803,802.5,2018-10-31T00:00:00-03:00
T14370254,Terminal salida caja PVC conduit 20mm,T14,37,341,360,2023-02-15T00:00:00-03:00
T14370378,"Conduit galvanizado EMT 50 x3000mm (1 1/2"")",T14,37,10950,12100,2016-07-20T00:00:00-04:00
T14370379,"Curva 90° EMT 60mm (2"" )",T14,37,3776,4320,2021-04-19T00:00:00-03:00
T14370383,"Terminal EMT 50mm (1 1/2"")",T14,37,3755,3755,2016-07-20T00:00:00-04:00
T14370385,"Union Copla 50 mm EMT (1 1/2"")",T14,37,1345,1345,2016-07-20T00:00:00-04:00
T14370391,"Abrazadera caddy o CD0B 1/2"" (20mm) apernada o equivalente",T14,37,195,192.875,2023-06-12T00:00:00-04:00
T14370397,"Curva 90° EMT 20mm (1/2"")",T14,37,527,840.33,2023-06-07T00:00:00-04:00
T14370399,"Union copla 25mm EMT (3/4"")",T14,37,396,512.6,2023-06-07T00:00:00-04:00
T14370414,"Conduit Flexible 20mm Metalico con PVC (1/2"")",T14,37,900,900,2023-06-08T00:00:00-04:00
T14370415,"Conector recto 20mm p/ flexible metalico con PVC  (1/2"")",T14,37,900,900,2023-06-08T00:00:00-04:00
T14370424,"Abrazadera caddy clip 1/2"" a 3/4""",T14,37,1350,1350,2023-03-28T00:00:00-03:00
T14370428,"Conduit Flexible 50mm Metalico con PVC (1 1/2"")",T14,37,3686,3685.63,2019-03-06T00:00:00-03:00
T14370446,"Conector recto 50mm p/ flexible metalico con PVC  (1 1/2"")",T14,37,2622,1942.7,2019-04-05T00:00:00-03:00
T14370448,Caja electrica galvanizada A-11 100x100x65 c/tapa y emp,T14,37,2028,1600,2023-06-12T00:00:00-04:00
T14370451,Caja electrica galvanizada B-15 150x150x100 c/tapa y emp,T14,37,3500,3500,2016-08-04T00:00:00-04:00
T14370586,Bandeja canaleta elec tipo legrand 20x10 2.0M,T14,37,702,790,2023-06-08T00:00:00-04:00
T14370718,Bandeja 100x50x3000mm galvanizada con tapa,T14,37,8550,8550,2020-01-16T00:00:00-03:00
T14370719,Curva 90° plana p/bandeja 100x50mm galvanizada con tapa,T14,37,4026,4025.5,2021-11-11T00:00:00-03:00
T14370733,Protector Termoretractil 1 AWG Negro,T14,37,1283,1283.31,2021-03-11T00:00:00-03:00
T14370735,"Conduit Flexible 25mm Metalico con PVC (3/4"")",T14,37,1427,1360,2023-06-08T00:00:00-04:00
T14370737,"Conector recto 25mm p/ flexible metalico con PVC  (3/4"")",T14,37,1320,1320,2023-06-08T00:00:00-04:00
T14370748,Caja plastica trasera 3 modulos empotrar GF-3B Aiphone,T14,37,3318,3318.4,2018-12-06T00:00:00-03:00
T14370757,Copla PVC Hidraulico Azul 25 mm,T14,37,492,492,2021-01-29T00:00:00-03:00
T14370758,Abrazadera Caddy o CD0B 3/4 (25mm) apernada o equivalente,T14,37,154,179.2,2023-06-05T00:00:00-04:00
T14370760,Bandeja canaleta tipo legrand 40x16 2.0M,T14,37,1975,917.4,2021-10-19T00:00:00-03:00
T14370774,Caja electrica Galvanizada A-01 100 x 65 x 65 c/tapa y emp,T14,37,1551,1350,2023-06-08T00:00:00-04:00
T14370776,Caja Estanca 105x105x55 con conos,T14,37,2852,2770,2023-05-24T00:00:00-04:00
T14370813,Caja distribucion embutida 5/8 libre de halogeno,T14,37,383,383.19,2023-06-05T00:00:00-04:00
T14370910,Bandeja canaleta tipo legrand Metalica a Piso,T14,37,10447,10447.29,2021-04-12T00:00:00-03:00
T14370999,Abrazadera OMEGA Metalica Ø20mm,T14,37,250,276,2023-06-07T00:00:00-04:00
T14371004,"Caja electrica galvanizada 5/8""",T14,37,1277,1277.31,2020-10-08T00:00:00-03:00
T14371014,Conduit PVC 25 x3000mm,T14,37,1336,1336.13,2023-04-17T00:00:00-03:00
T14371015,Terminal salida caja PVC conduit 32mm,T14,37,337,579.83,2019-07-03T00:00:00-04:00
T14371046,Caja metalica 100x100 empotrar portero IEJA LEDA,T14,37,2549,2528.45,2023-05-09T00:00:00-03:00
T14371047,"Abrazadera Riel RUC 2""",T14,37,947,748,2021-04-29T00:00:00-03:00
T14371049,Riel Unistrut RUC 42x42mm Galv,T14,37,8354,8354,2018-11-16T00:00:00-03:00
T14371107,Conduit PVC 63 x 6000mm,T14,37,4888,4888,2020-03-02T00:00:00-03:00
T14371109,Codo 90° 63mm PVC conduit (curva),T14,37,165,165,2020-03-02T00:00:00-03:00
T14371110,"Conector recto 32mm p/ flexible metalico con PVC  (1"")",T14,37,2280,2280,2021-01-27T00:00:00-03:00
T14371160,Caja PVC 150x150x80mm IP-54,T14,37,3850,3850,2016-10-04T00:00:00-03:00
T14371175,Tapa final 100x50 p/ canaleta tipo Legrand,T14,37,848,2214,2023-04-20T00:00:00-03:00
T14371209,Terminal salida caja PVC conduit 63mm,T14,37,1080,1080.33,2018-03-22T00:00:00-03:00
T14371211,Caja PVC 300x200x120mm IP-56 Estanca Sin Conos ME,T14,37,13034,13033.87,2023-06-12T00:00:00-04:00
T14371265,Curva 90° interna (no plana) p/bandeja 20x10mm PVC tipo Legrand,T14,37,294,294,2016-07-27T00:00:00-04:00
T14371266,Curva 90° plana p/bandeja 20x10mm PVC tipo Legrand,T14,37,294,294,2016-07-27T00:00:00-04:00
T14371394,Abrazadera OMEGA Metalica Ø32mm,T14,37,127,233.6,2021-08-17T00:00:00-03:00
T14371422,Angulo interior para canaleta 20 x 12mm,T14,37,832,831.93,2018-06-08T00:00:00-04:00
T14371423,Curva Externa 20x10 2 unid para canaleta,T14,37,248,248,2017-03-27T00:00:00-03:00
T14371424,Angulo curva plana para canaleta 20 x 12mm,T14,37,185,184.87,2018-06-08T00:00:00-04:00
T14371425,Tapa final 20x10 p/ canaleta tipo Legrand 2 unid,T14,37,622,621.848,2018-06-08T00:00:00-04:00
T14371426,Angulo curva plana para canaleta 20 x 10mm,T14,37,496,496,2017-03-27T00:00:00-03:00
T14371502,Servicios de canalizacion,T14,37,3490045,3490045,2020-12-30T00:00:00-03:00
T14371587,Caja Estanca 175x110x66 con conos,T14,37,1975,1975,2021-06-17T00:00:00-04:00
T14371624,Caja electrica Galvanizada 200 x 200 x 150,T14,37,11960,11960,2021-05-06T00:00:00-03:00
T14371625,"Curva 90° EMT 25mm (3/4"")",T14,37,498,498,2023-06-05T00:00:00-04:00
T14371627,"Union copla 32mm EMT (1"")",T14,37,376,376,2019-04-23T00:00:00-03:00
T14371628,"Terminal salida caja EMT 32mm (1"")",T14,37,548,548,2020-01-16T00:00:00-03:00
T14371629,"Curva 90° EMT 32mm (1"")",T14,37,662,662,2018-11-06T00:00:00-03:00
T14371630,"Conduit Flexible 32mm Metalico con PVC (1"")",T14,37,2650,2650,2021-01-27T00:00:00-03:00
T14371631,"Conduit galvanizado EMT 32 x3000mm (1"")",T14,37,7362,7890,2023-06-08T00:00:00-04:00
T14371909,"Conduit galvanizado EMT 60 x3000mm (2"")",T14,37,7159,7159,2019-04-23T00:00:00-03:00
T14371910,"Terminal EMT 60mm (2"")",T14,37,1576,1576,2019-04-23T00:00:00-03:00
T14371911,"Union Copla 60 mm EMT (2"")",T14,37,1700,1700,2019-04-23T00:00:00-03:00
T14371912,"Abrazadera caddy o CD0B 2"" (60mm) apernada o equivalente",T14,37,325,325,2021-04-12T00:00:00-03:00
T14371913,"Conduit Flexible 60mm Metalico con PVC (2"")",T14,37,8700,8700,2023-01-18T00:00:00-03:00
T14371914,"Conector recto 60mm p/ flexible metalico con PVC  (2"")",T14,37,9300,9300,2023-01-18T00:00:00-03:00
T14371915,"Abrazadera caddy o CD0B 1"" (32mm) apernada o equivalente",T14,37,299,299.16,2019-07-26T00:00:00-04:00
T14372106,"Cañeria Conduit Galvanizada 50 x6000mm (1 1/2"") BSP ISO",T14,37,15892,15892,2020-05-15T00:00:00-04:00
T14372107,"Union copla galvanizada 1 1/2"" HI BSP ISO",T14,37,1269,1269,2020-04-09T00:00:00-03:00
T14372108,Caja Galvanizada Nema IP67 100 X 100 X 100,T14,37,10763,10763,2020-04-09T00:00:00-03:00
T14372109,Codo Galvanizado 1 1/2 HI HI BSP,T14,37,831,831.25,2020-04-23T00:00:00-03:00
T14372236,Tapa Ciega Metalica A-11 100 X 100,T14,37,365,1093,2023-06-07T00:00:00-04:00
T14372241,Tapa Ciega Bticino Aluminio c/soporte,T14,37,2206,4193.27,2019-03-24T00:00:00-03:00
T14372270,Abrazadera OMEGA Metalica Ø40mm,T14,37,267,272,2020-04-09T00:00:00-03:00
T14372321,Tapa Ciega Metalica 5/8,T14,37,292,310,2021-02-08T00:00:00-03:00
T14372323,Abrazadera OMEGA Metalica Ø16mm,T14,37,40,40,2019-11-11T00:00:00-03:00
T14372324,Abrazadera OMEGA Metalica Ø 25mm,T14,40,122,201.68,2023-04-17T00:00:00-03:00
T14372442,Tapa Ciega Plastica,T14,37,380,380,2023-04-21T00:00:00-03:00
T14372465,Bandeja canaleta tipo legrand 105x50 2.0 M,T14,37,8205,8600,2023-04-21T00:00:00-03:00
T14372525,Codo 90° 16mm PVC conduit,T14,37,151,151,2022-07-04T00:00:00-04:00
